0.914006485728669,0.43977064713737235,0.5817448423420278
0.26516998126389635,0.011571646856721407,0.43016855348772265
0.3430680562044488,0.6411349670586516,0.06416687382086272
0.6540749489173628,0.4587058025971602,0.6284656370532318
0.990997401483962,0.08774202545837329,0.8691050566311416
0.9997684705880164,0.9856410817197557,0.9372600508315124
0.6819248180028533,0.28603735608086855,0.26032875385739074
0.281281660961173,0.2515256402727718,0.5603126928199949
0.8742026963703002,0.8477942188607253,0.1681822846496942
0.10138169185250934,0.7752268284907748,0.4135443492885006
